period_time,ac_id,lng,lat,heading
36000,B1266,114.63573576543055,33.48164272164643,184.60062372775727
36000,B1798,111.40030265760436,29.26863688553653,68.08935635638794
36000,B2371,107.91448053741068,29.841651966053757,72.86869740141773
36000,B6629,114.68733284976885,34.01788519663667,184.56755533667908
36000,ACFT#338,115.87912053282685,30.841283968226467,232.55672116406674
36000,B6729,108.30817678167301,29.94621199739953,73.06504583436482
36000,B5025,110.15951232406108,28.830351087097036,67.94876540924056
36000,B6253,114.69310440528287,34.07772585951022,184.57079503494356
36000,B6917,108.09435497679416,29.889595612765817,72.95832935454531
36000,B5679,114.37244837651693,30.61750659292464,282.97208475721385
36000,B5448,114.69310440528287,34.07772585951022,184.57079503494356
36000,B2844,113.59569201945993,28.6866273453606,3.3650062338494724
36000,B3285,109.64645040766601,29.087559266881584,358.00546956942543
36000,B8120,114.70042310956167,34.15348577060484,184.57489721935025
36000,B3186,111.611599768293,28.960350221599896,355.8229544471449
36000,B1057,107.44713922500164,29.71632437295809,77.22590786305602
36000,B6892,111.4170725577832,29.27451566366619,68.09672176760012
36000,B6165,109.6769743601715,28.26767139968767,358.1109413392254
36000,B6457,111.04169531754015,29.142179003630627,67.91361876965561
36000,B6365,109.10893130589467,30.161023156107532,72.62676394309854
36000,B6059,114.5988598146269,33.09772269740571,184.5803556285214
36000,B1312,109.65235415394586,28.922391560547148,358.1085980714863
36000,B1927,114.28767620342866,33.09678654906123,165.34677143407026
36000,B6159,113.83603417476394,30.191482103010856,24.08365430632385
36000,B5736,115.13682570468026,30.462897297701144,283.3994287665775
36000,B1466,113.68326415040188,29.821403326846816,3.904858376847129
36000,B8446,115.72423727175065,30.739254046325954,232.47694874462388
36000,B6501,114.5639729609643,32.73138165874719,184.56142216301575
36000,B1800,109.54295161745719,32.72117056086961,181.55671472889
36000,B1376,110.01827739906768,28.78013889405752,67.88080734305024
36000,B6495,114.43170514621755,32.632806983574866,165.4251646118122
36000,B1656,115.58465702149941,29.71524365313213,339.1670548050848
36000,B1712,110.73984533388753,29.03475812094809,67.76706936698864
36000,B6950,108.51336345587802,30.000156021639587,73.16752489757869
36000,B5802,114.53598589745638,30.584996928970334,283.05211298254295
36180,B1266,114.59939967349374,33.10336497246079,184.5806761735931
36180,B1798,111.78631627940437,29.434255708506786,56.858351255143475
36180,B2371,108.33592022218319,29.953527343113134,73.07875877572755
36180,B6629,114.6536545135465,33.66701009214312,184.5487976016544
36180,ACFT#338,115.5239178979545,30.60668619476484,232.37523447246878
36180,B6729,108.71476493864283,30.053707836569576,72.42976267177124
36180,B5025,110.55861249430704,28.971188471531317,68.1416412486787
36180,B6253,114.65650668754317,33.696837338266555,184.55038733263262
36180,B6917,108.47710033724847,29.99064937563728,73.1493507289334
36180,B5679,113.94155648720665,30.694763410341658,265.61160027543815
36180,B5448,114.65650668754317,33.696837338266555,184.55038733263262
36180,B2844,113.62445072212581,29.06807289963242,3.8716045091509184
36180,B3285,109.63204048978221,29.45550868863062,358.074652321697
36180,B8120,114.66471788402146,33.78259186203293,184.55494548929124
36180,B3186,111.58084056478698,29.327532890735835,355.8079760240827
36180,B1057,107.86771238020879,29.829138795977627,72.84543051159248
36180,B6892,111.79326994562345,29.438171638769944,56.86052978998775
36180,B6165,109.66271946934866,28.6469595210451,358.1041495220152
36180,B6457,111.44763900135197,29.285230985110736,68.11173987009255
36180,B6365,109.53118076706461,30.274453401565026,72.82478292376256
36180,B6059,114.56231402220331,32.71388621395646,184.56049956927697
36180,B1312,109.63881961521396,29.279576107302354,358.0782904547495
36180,B1927,114.40262474680566,32.72688893513097,165.40923518624552
36180,B6159,114.01044943612767,30.52748113540319,24.17180007281522
36180,B5736,114.70815210485198,30.55013229056177,283.1818229498733
36180,B1466,113.82251857618668,30.16533917766385,24.07686073076541
36180,B8446,115.36978804292384,30.504233872705637,232.29639101000055
36180,B6501,114.52712753450176,32.35316017062877,184.7327290802506
36180,B1800,109.53111234093278,32.35314173172206,181.5503463372843
36180,B1376,110.4227023294131,28.92340304627804,68.07595355273314
36180,B6495,114.52242449338047,32.306034457141855,184.571266991789
36180,B1656,115.42828216289388,30.07248318285744,339.20447105040927
36180,B1712,111.14494470653399,29.17871922673462,67.96411793224085
36180,B6950,108.92889945662246,30.112181961905655,72.53673578615152
36180,B5802,114.12513809512497,30.666317581998435,283.10883417879893
36360,B1266,114.56337506464999,32.725076771036576,184.56109887376883
36360,B1798,112.14923614692745,29.639710929688054,57.03725580967647
36360,B2371,108.7577958505476,30.065484792227018,72.45060064797197
36360,B6629,114.61980023985066,33.31615589832703,184.5918075527985
36360,ACFT#338,115.13984671044024,30.46236850433202,283.39524083409003
36360,B6729,109.1207280093691,30.164216939540342,72.63340688525906
36360,B5025,110.95803259265452,29.11250393464336,67.87366174517923
36360,B6253,114.61978216177476,33.31596811051235,184.59180430160725
36360,B6917,108.85965467583722,30.093316668038707,72.50202181189424
36360,B5679,113.50166041369422,30.66497602421326,265.3871446723069
36360,B5448,114.61978216177476,33.31596811051235,184.59180430160725
36360,B2844,113.65410965925626,29.449474184221607,3.890444686946803
36360,B3285,109.61808561858199,29.8234729773677,358.1152694530252
36360,B8120,114.62899369205196,33.41170955066634,184.5968651749696
36360,B3186,111.55038698958312,29.694741894588823,355.86700068934954
36360,B1057,108.2890468918941,29.941162952950634,73.05536015397465
36360,B6892,112.14796077332737,29.63896406361964,57.03538649718164
36360,B6165,109.64843176280687,29.026248186969664,358.10669708166944
36360,B6457,111.83439269419412,29.461345089617605,56.87398197295629
36360,B6365,109.96515064667726,30.347481201635244,80.27396062937827
36360,B6059,114.52487035989118,32.330122204013776,184.73133037301994
36360,B1312,109.62515373941785,29.63675820043498,358.1188435984547
36360,B1927,114.51662326239835,32.35688730206986,165.4705634080578
36360,B6159,114.18607477055497,30.863246246839285,24.26144417835285
36360,B5736,114.27871359505689,30.635960860700305,282.9632702314103
36360,B1466,113.99684071210876,30.50135620551997,24.16489081961016
36360,B8446,114.95075546837012,30.500534670564253,283.33746641196814
36360,B6501,114.49128223839162,31.9748802014358,184.56787127234387
36360,B1800,109.51936902331549,31.985111805606483,181.544093289718
36360,B1376,110.8279042367361,29.06618685340784,67.80963507484621
36360,B6495,114.49080132449832,31.97049368341369,184.55444296677092
36360,B1656,115.26650867968313,30.427710744722088,323.7314317647317
36360,B1712,111.55117755181256,29.3214577266004,68.16260528106842
36360,B6950,109.3447880156732,30.22456882962769,72.74573182004397
36360,B5802,113.7527886123044,30.532578031997435,237.27777860956473
36540,B1266,114.5265098405456,32.346856814877114,184.73239852398754
36540,B1798,112.51363641279157,29.844174020660454,57.21802312136495
36540,B2371,109.17923982112924,30.180018606115443,72.66209813752026
36540,B6629,114.58621489900152,32.965292763522065,184.57344468031476
36540,ACFT#338,114.70487529264425,30.550844947921945,283.17443753263547
36540,B6729,109.52758947214787,30.273494815734757,72.82302557644365
36540,B5025,111.35801771881451,29.253792565602573,68.06868863415671
36540,B6253,114.5833364415436,32.93509088690678,184.57188542261233
36540,B6917,109.24225136798086,30.197005384778436,72.69415404398282
36540,B5679,113.06184725146716,30.636243677330086,267.28685429554235
36540,B5448,114.5833364415436,32.93509088690678,184.57188542261233
36540,B2844,113.68400886926027,29.83086787034804,3.905229880832833
36540,B3285,109.60407665254255,30.191437206346723,358.10826407678314
36540,B8120,114.59342245337602,33.04082714359848,184.57737193769913
36540,B3186,111.51972826117938,30.061945039073454,355.8517292286797
36540,B1057,108.7110291481833,30.052675866071624,72.4271763010337
36540,B6892,112.50406556605041,29.83880894255791,57.2120223951008
36540,B6165,109.63396834611787,29.40553328375662,358.07590036276594
36540,B6457,112.20267649973691,29.669642501505724,57.055690018123265
36540,B6365,110.40184179454694,30.41129822460433,80.49480248842839
36540,B6059,114.48859039257357,31.946288770848714,184.5664655559862
36540,B1312,109.61160797770395,29.99394516686107,358.1121091999294
36540,B1927,114.49149123878037,31.97630194578021,184.58222562729415
36540,B6159,114.36293413530939,31.198772638141207,24.352607464079025
36540,B5736,113.84563607678403,30.688531261106714,265.54992203999564
36540,B1466,114.17237107624376,30.837139681692317,24.254417646330534
36540,B8446,114.51551029889986,30.588631897195622,283.11627562346916
36540,B6501,114.45541305464835,31.59661216067252,184.69884732401977
36540,B1800,109.63502095051437,31.634915034155487,159.2324080303405
36540,B1376,111.23324969239492,29.2098839938278,68.00699677159587
36540,B6495,114.45911568758349,31.634965269705177,184.70079337770574
36540,B1656,114.8952439317084,30.635268186558577,301.7636665252071
36540,B1712,111.92798767992409,29.51452932386776,56.92264717264397
36540,B6950,109.76653501414005,30.317955312810998,80.17395893538378
36540,B5802,113.39917397957393,30.33599261472809,237.09864468014626
36720,B1266,114.49057060898902,31.96732360117886,184.56749567232472
36720,B1798,112.87952819149523,30.04763264016152,57.40066009795394
36720,B2371,109.60172328228587,30.29300361202373,76.15676146133505
36720,B6629,114.55280294062543,32.61442703919209,184.74588803345446
36720,ACFT#338,114.26911674693002,30.63787328409114,282.95265983613274
