period_time,ac_id,lng,lat,heading
36000,B6306,114.66972878273562,33.83483919741608,184.5577324528749
36000,B5609,116.30329857661945,31.122870020643386,232.3369023802564
36000,B1648,114.68062453401673,33.94822560576212,184.5638054519584
36000,B3210,114.66105045954797,30.759935782094,301.5763405929908
36000,B5319,114.48618420045197,31.9207106423397,184.5653383761147
36000,B1103,114.59207667099685,33.02672911023092,184.57669218334252
36000,B5965,113.84605785077784,30.21040365757201,24.079954839434834
36000,B5311,114.76333821069984,30.539284365391982,283.1802686349858
36000,B8017,115.60108569728506,30.657831961574573,232.41454504858552
36000,B5792,110.52195353692002,29.029704616364942,302.6035471237954
36000,ACFT#363,115.89099044681625,30.849087195822328,232.5628075040632
36000,B6786,114.60109556301403,33.12109567975418,184.58158201311952
36000,B5705,115.379372504984,30.510617551723048,232.3008826662615
36000,B1776,113.66373041805525,29.572512054223935,3.895182706775159
36000,B8371,116.14538589226339,31.01819427443105,232.275642671868
36000,B2209,109.539381267607,32.610183685641935,181.55548637790884
36000,B1593,112.48210258160857,33.7197226651483,176.04511149682955
36000,B1681,110.1181744699446,28.815677497408558,67.92912578771009
36000,B5802,110.83411870669472,29.068410788659424,67.81326770071212
36000,B2657,116.0752689427943,30.971790852146697,232.2098981678988
36000,B2068,114.58438014687066,32.946044469254566,184.57244750907944
36000,B2282,114.60931925440661,33.20696429819206,184.58606446812533
36000,B7749,113.24229454660815,29.354901552803785,35.014531307170486
36000,N666HY,114.58318753578186,32.93352728147939,184.57181539862827
36000,B9959,114.73741947514951,34.53435060642351,184.59624367106068
36000,B1787,114.71970051277768,34.35237444414692,184.58674832674853
36000,B6893,115.87929262855026,30.841397167713556,232.55679832278508
36000,B1523,113.57851677548909,28.431983460821055,3.5092934512641065
36000,B7227,109.65255731560605,28.920894075438703,358.0867821726335
36000,B1941,109.33784877436247,30.22270647465395,72.74223887834641
36000,B1710,112.4660361852313,33.91258621288201,176.0361971643078
36000,B5440,113.6471230217184,29.35993470726563,3.8870097786153193
36000,B1210,114.70756576314108,34.227292062337675,184.57891125173532
36000,B6627,115.35437512582953,30.240584796665765,339.16724657231975
36000,B300Z,115.46729194984883,30.5690953944807,232.34565583251413
36180,B6306,114.63492423121238,33.473225719119164,184.60019528199015
36180,B5609,115.94810959679296,30.887098493923567,232.15392724218964
36180,B1648,114.64691284468998,33.59735456340665,184.60672556182243
36180,B3210,114.36736449711846,31.00964285095511,9.539376121461624
36180,B5319,114.45090238394246,31.549848769974066,184.69640325969576
36180,B1103,114.55558905695932,32.64289068462378,184.55690571044101
36180,B5965,114.01535567061381,30.53657365931949,24.16555027814851
36180,B5311,114.32764193562325,30.62635123046996,282.9585981832272
36180,B8017,115.23813770764845,30.446005759509443,269.66964546422656
36180,B5792,110.26009733498974,29.312837086064377,329.6971541093244
36180,ACFT#363,115.53573017735121,30.61452166771876,232.38124968746587
36180,B6786,114.56453042269119,32.73725984688128,184.56170291888643
36180,B5705,114.96854989836073,30.497842089144793,283.27514092062495
36180,B1776,113.7050472125242,29.93752815227425,24.018867754359547
36180,B8371,115.79025635809434,30.782791129985338,232.51113622068448
36180,B2209,109.52712051711549,32.228225640046055,181.54891254071975
36180,B1593,112.51423028961129,33.33559435848248,176.0112599338149
36180,B1681,110.51716310477087,28.956635078867674,68.12185862438758
36180,B5802,111.23376147640897,29.210068776186002,68.00786020131537
36180,B2657,115.7228913245419,30.738363957322736,232.47640216816438
36180,B2068,114.54893775163596,32.57516629134593,184.74433686511009
36180,B2282,114.57321034719901,32.82867891556798,184.5663865728558
36180,B7749,113.48538660003186,29.656207594129224,35.13424648271445
36180,N666HY,114.54643095937226,32.54970995719069,184.74289704469783
36180,B9959,114.70042210537868,34.153475393335256,184.57489959254212
36180,B1787,114.68257975339306,33.96854065460935,184.56490613410108
36180,B6893,115.52681547197365,30.608608487263574,232.37669890343295
36180,B1523,113.6028919525278,28.788721287180337,3.859813323997372
36180,B7227,109.63792002822582,29.302958100292926,358.0778346290214
36180,B1941,109.75936851633202,30.316883769138755,80.17034142319942
36180,B1710,112.49785163193428,33.53140541630369,176.00228330760527
36180,B5440,113.67696916293299,29.741329965895613,3.901728175998499
36180,B1210,114.67179842458128,33.85640021012518,184.55888661420946
36180,B6627,115.09565893947736,30.52912664814936,301.7978538384971
36180,B300Z,115.08540955548396,30.47319490808582,283.3897663433623
36360,B6306,114.60018923939924,33.11161724193928,184.58112682762348
36360,B5609,115.5928498238387,30.65237806262799,232.41035655995853
36360,B1648,114.61311063288416,33.24649869837303,184.5881054136443
36360,B3210,114.43518978432778,31.387120764578572,4.696255439629261
36360,B5319,114.35874615646235,31.191165295225773,204.34320426016265
36360,B1103,114.51814090906073,32.25912889815237,184.5825290035351
36360,B5965,114.18579400977907,30.86252327083776,24.252557712325864
36360,B5311,113.88922532047948,30.691247271010077,265.5894420715235
36360,B8017,114.80607206101999,30.5309290266619,283.1764995852776
36360,B5792,110.04470512673586,29.634203456775595,329.79752843834393
36360,ACFT#363,115.15433209950851,30.459394439878043,283.4025840189213
36360,B6786,114.52715980651811,32.35349017273307,184.73260712004776
36360,B5705,114.53950481965204,30.584274364092074,283.0571236635535
36360,B1776,113.87856957670498,30.273698618085145,24.105898032045047
36360,B8371,115.43548518833538,30.547951930777945,232.33018206978875
36360,B2209,109.53928353714383,31.849221514337486,159.17634039640447
36360,B1593,112.54614916778208,32.95146209497677,176.02871314757303
36360,B1681,110.91660711025435,29.09777608486202,67.8531477830617
36360,B5802,111.6345060025945,29.35053611968645,68.20385038335418
36360,B2657,115.37116838985433,30.505152831312195,232.29723324408468
36360,B2068,114.51295187712651,32.20433536253884,184.57986845031064
36360,B2282,114.53666981705072,32.450433818161855,184.73745574159162
36360,B7749,113.71815680582728,29.962950723032677,24.024428635612683
36360,N666HY,114.5093131994649,32.165928058156176,184.57746536169662
36360,B9959,114.66375924009832,33.77258902891353,184.55441533798495
36360,B1787,114.64568897431974,33.58470272752401,184.60604887909682
36360,B6893,115.14657086306731,30.461780412897564,283.34929330919493
36360,B1523,113.63043704020576,29.145288095705293,3.8731522924572763
36360,B7227,109.6233297094742,29.68502504985227,358.1178805141426
36360,B1941,110.18963417234656,30.3804841390074,80.38773484110254
36360,B1710,112.52966783745214,33.15023276523064,176.01977200101572
