period_time,ac_id,lng,lat,heading
36000,ACFT#117,113.85062676116131,30.219878980588923,24.09460577725173
36000,B3173,114.62070235306459,33.32554549439606,184.59228183954252
36000,B6816,113.92409813466013,30.361397166293315,24.126919947610695
36000,B5419,112.40857605296685,34.60053316642867,176.04707172097974
36000,B8898,109.21677382075157,33.876403380556155,111.72194980323012
36000,B1712,111.21257146327723,29.20259416622461,67.99709934342837
36000,B5696,113.61363696454511,28.928223769950673,3.8663627618819194
36000,B1549,113.76732085367355,30.05850872821333,24.05077053872922
36000,B1835,114.36292943166696,30.619176719674172,283.02712614018657
36000,B6781,114.58954269850938,33.00017985867241,184.57531212712118
36000,B1988,114.69029093358446,34.04856571828704,184.5692204228101
36000,B1428,113.66995015533627,29.65189545594086,3.8982493413596093
36000,B5617,113.67067696996918,29.66116430385808,3.8986206038354845
36000,B5733,112.42083168614991,34.45194432272909,176.02704921239715
36000,B8635,113.84958790850962,30.217061962613855,24.078474529453015
36000,B1581,114.59755713649167,33.08410440811239,184.5795798460372
36000,B1735,113.62132366801848,29.027655487272845,3.8698259953021927
36000,B6529,113.60821158974268,28.857809305217685,3.862704169025999
36000,B1243,113.95986826509197,30.429855147001142,24.13546013863024
36000,B5495,114.71138282702007,34.266681257489154,184.58106232152215
36000,B6470,107.64802414152271,29.770176231847355,72.81459599445576
36000,B6485,110.3166975021136,29.228620952422744,329.69511348551015
36000,B8017,115.32977956784556,30.477573129502986,232.27656131308737
36000,B6018,114.70865689024102,34.23855533695653,184.5795300248012
36000,B5957,113.68543417465271,29.848976630190077,3.9059332978756878
36000,B2353,114.59276937243474,33.03398843820341,184.5770180529974
36000,B9959,114.57262462165764,32.822514818162546,184.56609536844635
36000,B8446,115.15601238210931,30.45843103617087,283.4415763336817
36000,B1662,115.74454703832079,30.752656055353754,232.48740166577804
36000,B5406,113.62161108434105,29.031353435022524,3.869671783613686
36000,B6087,114.65203678021487,33.65028483548971,184.60960083568213
36000,B5838,115.43942065153092,30.550571752742897,232.33138900430265
36000,B6815,114.56983703865453,32.79317220929406,184.56457739639183
36000,B5233,113.69934767186382,29.92702001212313,23.707591647745655
36000,B6678,114.02063510902744,30.54690061028425,24.17354059975611
36180,ACFT#117,114.0318828418339,30.568724024541552,24.186303479534306
36180,B3173,114.58520118784509,32.954660730071105,184.57287168980434
36180,B6816,114.09397089997844,30.687446461095217,24.213191826324376
36180,B5419,112.43959812380767,34.22934021401049,176.0646067179402
36180,B8898,109.57413808885426,33.67729721066997,181.4763335229301
36180,B1712,111.61899323095183,29.345127867691822,68.19582611848396
36180,B5696,113.64320298936833,29.309628163413052,3.8850945236526115
36180,B1549,113.94532781229663,30.402395388130106,24.140385191275147
36180,B1835,113.92884998372843,30.6939723540779,265.6010563357049
36180,B6781,114.55353555135133,32.62189338778822,184.74574242722633
36180,B1988,114.65371820349117,33.667676370146935,184.54884211022997
36180,B1428,113.74934081505927,30.02287617881016,24.029486486393836
36180,B5617,113.74723719801419,30.018599504099555,24.02533235350181
36180,B5733,112.45028669220481,34.100798524925494,176.02738524654964
36180,B8635,114.03204809968976,30.568489981414395,24.17077714333116
36180,B1581,114.56130297436054,32.70322074234744,184.55988870436417
36180,B1735,113.64985580976072,29.394976401875994,3.888354646111889
36180,B6529,113.63729346179365,29.233662634700256,3.876822217652038
36180,B1243,114.14172231981166,30.778423447607455,24.228034186479785
36180,B5495,114.67487135780573,33.888393023794904,184.560602186246
36180,B6470,108.06888927493016,29.882826053095084,72.94558685508419
36180,B6485,110.09536948076195,29.558489181489477,329.8223343344696
36180,B8017,114.90443476925397,30.511054467337917,283.226452275541
36180,B6018,114.67163693179705,33.85471817475049,184.5588014512933
36180,B5957,113.84237805865317,30.203269242131295,24.077722615365165
36180,B2353,114.55627620398543,32.65015018510035,184.55722468290423
36180,B9959,114.53580852148504,32.441677079467645,184.7363833433648
36180,B8446,114.72114115237183,30.54721077201157,283.22084866553087
36180,B1662,115.39272032808408,30.519502696684157,232.30810420720778
36180,B5406,113.65122912701288,29.41257635812026,3.8890224684402948
36180,B6087,114.61531067455162,33.26941702065154,184.5893495724624
36180,B5838,115.04236371199373,30.482814762803912,283.31259261931
36180,B6815,114.53390945238853,32.42233147753484,184.7352304604844
36180,B5233,113.87474117531141,30.266743770973537,24.11273995260733
36180,B6678,114.20306702529189,30.89552787215168,24.266729440578274
36360,ACFT#117,114.21444684696867,30.91731616755644,24.279619513431246
36360,B3173,114.54978497670388,32.583780519539125,184.74456043371225
36360,B6816,114.26499454651216,31.013273215042386,24.300884803638294
36360,B5419,112.4705782065699,33.85815268848463,176.03875329446925
36360,B8898,109.56161829397426,33.295341688036025,181.56685361106878
36360,B1712,111.98932906307006,29.54927065219653,56.952881067435435
36360,B5696,113.6730194999886,29.691024298274627,3.899775531183907
36360,B1549,114.12459252973548,30.74603895354758,24.23156064565241
36360,B1835,113.48594762409522,30.663905406313923,265.37507294386256
36360,B6781,114.51667731622967,32.24367571464388,184.58181982347242
36360,B1988,114.61698031508868,33.28680885260258,184.59023797967282
36360,B1428,113.9296859262062,30.371735955601345,24.12018797854962
36360,B5617,113.92094712831822,30.354752625111757,24.112669217799528
36360,B5733,112.47961406687078,33.749652401288024,176.04375481723767
36360,B8635,114.215834673112,30.919661715530772,24.264720932745174
36360,B1581,114.52414061923449,32.32241007067368,184.58555544937224
36360,B1735,113.67861595830011,29.762289943873675,3.902549769334232
36360,B6529,113.66662778397126,29.609507370622918,3.8966130600058158
36360,B1243,114.32489858642823,31.12673614167621,24.32223832852289
36360,B5495,114.63848157677285,33.51010749683234,184.6020705441367
36360,B6470,108.49067559731513,29.994209633868785,73.15608217491773
36360,B6485,109.87382648872466,29.88861612242732,329.7124994557968
36360,B8017,114.47230008187611,30.597757989661908,283.00677835477813
36360,B6018,114.63469772077966,33.47088674536584,184.6000254315811
36360,B5957,114.02339832417398,30.551996526665885,24.169255595177802
36360,B2353,114.51882560950224,32.26638837832467,184.58259388013877
36360,B9959,114.4993867075259,32.06082265833602,184.5725542569791
36360,B8446,114.28548036478672,30.63454316014308,282.9991435328044
36360,B1662,114.98226710689471,30.494321438528626,283.3365360702767
36360,B5406,113.68109229495111,29.79379137470905,3.9037730827050097
36360,B6087,114.57890354474085,32.88853850210279,184.56947656610836
36360,B5838,114.61345029109492,30.56948909138792,283.094738390827
36360,B6815,114.49850375672256,32.0514647507441,184.57208730213245
36360,B5233,114.05135227091107,30.606232177046884,24.202200093018806
36360,B6678,114.38683177342438,31.243897324040553,24.361558186863938
36540,ACFT#117,114.39834566867381,31.265650020439168,24.374577287097303
36540,B3173,114.51376354267981,32.212951803804415,184.57989879255143
36540,B6816,114.43112176874192,31.34055838907975,5.82455603413657
36540,B5419,112.50157457535475,33.48697386907572,176.0043294166271
36540,B8898,109.54917326618805,32.913385682673606,181.5600558108427
36540,B1712,112.35826480650745,29.75712445862455,57.135401767447966
36540,B5696,113.76748085598358,30.05893892359104,24.05286177297311
36540,B1549,114.30514050134275,31.08943431946334,24.324319046644174
36540,B1835,113.04308214326056,30.63552188081917,267.27539061914774
