period_time,ac_id,lng,lat,heading
36000,B5711,114.07125499906108,30.644139460568823,24.20646671977129
36000,B8689,113.63267036981382,29.174118737550668,3.875550976544523
36000,B3186,113.63902884954874,29.256004235109025,3.8783012082231574
36000,B1376,115.90926824447338,30.861187404812444,232.12778782124747
36000,B5319,114.62271680672967,33.34649973429153,184.5933680332404
36000,B6793,109.37211350396838,28.22198289871265,10.999449865006875
36000,B8680,114.87694034897795,30.515715474058297,283.2892005446815
36000,B5387,113.63359932460189,29.18608309692968,3.8756215241275003
36000,B5228,114.60916749982567,33.20538519385896,184.58595002778034
36000,B5649,113.62790085534576,29.112613599867636,3.873324233952946
36000,B2728,113.64785981886645,29.36938517900694,3.887375236603361
36000,ACFT#305,114.61352698536938,33.25083749107908,184.58834339515673
36000,B9932,114.81964829159867,30.527293084724466,283.266030966142
36000,B5345,113.93001869472154,30.373013993955386,24.134653087632575
36000,B6018,114.66182120853202,33.752359735361544,184.55333992572216
36000,B6629,114.66503678019285,33.78591879101383,184.55511797471107
36000,B7616,114.32517584661812,32.976468180311876,165.36727431019534
36000,B6955,115.4337909372989,30.546828393061965,232.32850552263255
36000,B1730,109.65311949000137,28.9199414956053,358.00870285400174
36000,B1575,113.62724406718559,29.104137936921106,3.873004765118895
36000,B2410,115.71886177627034,30.735708372601252,232.4739182487114
36000,B8898,108.0023012786266,33.268868314126685,78.73986370008329
36000,B1712,115.94810959679296,30.887098493923567,232.15392724218964
36000,B6159,113.8688876757459,30.25496628755491,24.100190230548655
36000,B5525,114.74809498445977,34.64358319221936,184.60256084513153
36000,B1443,114.78423748733573,30.534593559484836,283.2368956966802
36000,B7596,109.53908995312199,32.6014803332751,181.55458828136616
36000,B1890,114.86213061607779,30.519101500567952,283.2492831550649
36000,B7089,109.69470748951956,27.79123192024147,358.12103316596364
36000,B8079,113.59920979392646,28.739088614925873,3.367549063813825
36000,B2282,114.69364445606764,34.08332085451615,184.57109711700764
36000,B1916,114.27574001178247,33.13502239493423,165.34040596167947
36000,B6182,114.61598674026716,33.27646437177166,184.5896785945772
36000,B1428,114.70401083848489,34.19057459180269,184.57691257861325
36000,B6248,115.02433476779184,30.486717287788554,283.2873026468075
36180,B5711,114.23704167452189,30.96026732543272,24.29135497949058
36180,B8689,113.66196554494205,29.549964775196475,3.8943204220095855
36180,B3186,113.66879973573211,29.63722198381064,3.8976819229186357
36180,B1376,115.5566951123588,30.628425458191003,232.39151552454146
36180,B5319,114.58719883965574,32.9756155282987,184.57393782054422
36180,B6793,109.48434107635785,28.585212176609033,51.7307695935472
36180,B8680,114.44784058394654,30.602237955341575,283.0710399391172
36180,B5387,113.66332260160951,29.567302452725094,3.8949763378252236
36180,B5228,114.57306013374006,32.82709975120938,184.5662738068797
36180,B5649,113.65758965519363,29.49401388252453,3.892157001534766
36180,B2728,113.67727532033507,29.74522743810395,3.9018842680210537
36180,ACFT#305,114.57713544908555,32.869958441831756,184.56848879092965
36180,B9932,114.40938593214494,30.609889634329086,283.05738813369146
36180,B5345,114.1118455306278,30.721748698941422,24.22705821070735
36180,B6018,114.62483734180763,33.36853420319179,184.59459407606604
36180,B6629,114.63124323234106,33.43505745943734,184.598103242692
