36960,600,8900,114.52507166210502,32.33211663687756
36840,1200,11300,112.51897372270257,29.847041478740582
36840,-1200,7200,112.69928670737838,30.62096257247313
36840,-1200,7500,114.46808917374418,31.728013045101445
36840,-600,9800,112.87305639703762,30.62844549313798
36840,-1200,8400,112.91678314840892,30.630248911041953
36840,1200,9200,113.07558098209759,30.155888955501773
36840,-600,8100,114.49219632695204,31.984617428365617
36840,-1200,9800,113.05293946652868,30.635925322151294
36840,-1200,9500,114.08807417437443,30.67592795824272
36840,1200,10400,113.42592822021096,30.65969643302485
36840,1200,11000,113.66465827776948,30.48450858724597
36600,600,10700,113.98101730725524,30.47053444610005
37680,600,10400,112.04870475033023,29.582926513168843
36840,-600,7500,114.18705389137473,30.865110946262227
37440,-600,9800,113.29910901724936,30.650761159651704
37800,-600,9200,113.29910901724936,30.650761159651704
36840,-1200,9200,114.42030675112552,31.30709805367357
37680,600,11300,113.07720736622854,30.63689077954331
37440,-600,9800,114.10613689273082,30.71015733770928
36840,-1200,6600,114.53314716115705,32.41454989718313
36840,-1200,9200,114.52547822035018,32.33632745256165
36840,-600,7500,110.21898213763485,30.384631364108948
37440,-600,10400,114.1389463348874,30.773588616759465
36840,1200,9500,114.49715042331245,32.03599206124253
36840,-1200,9500,109.62105548818212,30.296113738438976
37440,-600,7200,114.3038332442442,31.086549510990597
36840,1200,10700,109.46165145466477,30.255873981358587
36840,-1200,7500,109.51834772830654,30.271027426575362
