36960,600,9500,113.52525481528367,30.406583004308843
36840,-1200,8900,114.47666977882598,31.81951894991999
36840,1200,11000,112.86721348886367,30.040806945929805
36840,1200,10400,112.88035627365343,30.048086811469016
36840,-1200,7500,114.45870620116392,31.630133914096678
36840,-1200,9500,114.44409851846554,31.48101006330304
37680,600,10400,110.85964373002118,30.476517010519036
36840,-600,9500,114.31060350253526,31.09965444587924
36840,-1200,7800,113.25250847733037,30.647439057460264
36840,1200,11300,112.3839028977477,29.771378424103027
36840,1200,9800,113.33721730588125,30.653378219023114
36840,-1200,7800,112.19357464483808,31.67116394145865
36960,600,10100,114.33280478339036,31.14182791873598
36840,-1200,6900,114.07667087586525,30.654413063994017
36840,-600,9500,111.93449734220152,29.51814881679954
36840,-1200,9200,114.04431484663341,30.682477054904826
37800,600,10100,113.64141790923463,30.708082437930088
36840,-1200,7200,114.3816650144628,31.23447934501227
36840,-1200,8400,114.38315807198049,31.23768095517766
36840,1200,11000,114.26171652310758,31.007567830572736
36840,1200,10400,114.45852914261467,31.628911746709484
36840,-1200,8900,110.03789281996997,30.35821816959312
36840,-600,8400,114.47468783944989,31.798343892594147
36840,1200,9800,114.51799020654641,32.25753652176789
37440,-600,7200,114.34647701587603,31.166988802536814
37800,-600,6600,114.34647701587603,31.166988802536814
37680,600,9200,114.13846866658879,30.772343855766877
36840,1200,8900,109.68907250747957,31.51332745632402
37680,600,7500,110.50054690926663,30.876591835509497
37800,600,8100,110.50054690926663,30.876591835509497
