36840,1200,10700,113.0825725860262,30.159735004447633
36840,-1200,6600,113.20349174488841,30.64394834783012
36600,600,8900,114.23665842358129,30.959242320545467
36840,-600,9200,113.5604401437194,30.426458745913127
36840,1200,8100,114.46012062660603,31.64436932412383
36600,600,8900,114.02769116212319,30.560065995127385
36840,-1200,9500,114.10100618429047,30.70097055903967
36840,-600,8100,112.26112601117909,29.702588877661178
37440,-600,8400,112.37860094253942,30.60660979896788
36840,-1200,7800,113.89999921803684,30.692013549389767
36840,-1200,6900,112.13777982125686,29.633273224968377
36840,-600,8400,114.3085237406071,31.095597267596638
37800,600,10100,114.52501822317602,32.33161547637793
36840,1200,11600,114.3558684797109,31.18596320150908
36600,600,9800,114.47809054571235,31.8345951568357
37680,600,11300,112.56965598429002,30.615219595634834
36840,-600,9500,109.86149476010165,31.124486871513344
37560,-600,9800,114.26083931842238,31.0054336747954
37800,-600,9200,114.26083931842238,31.0054336747954
36960,-600,8400,114.48594138212596,31.918136623121317
37440,-600,10100,110.62768754968552,30.4437006690927
37800,-600,9500,110.62768754968552,30.4437006690927
37680,600,9500,111.6875967424526,30.572842293150373
