36840,-600,8900,113.0636356452836,30.149307066786
36840,-1200,8100,114.50776740200376,32.14959389503319
36840,-1200,9500,114.34737878643818,31.169289900716784
36840,-1200,8100,114.49936525823067,32.060641516574414
36960,600,9500,114.4693489496483,31.741421861226428
36840,-600,9800,113.26818439422335,30.648517219684045
36840,-600,7200,113.21879074462078,30.23504903808393
36840,1200,11300,112.2566266606317,29.699910687908613
36840,1200,10100,114.31017429037392,31.098969486633532
36840,-1200,7200,113.9443423767491,30.695003446890297
37680,600,10400,111.95126075419842,30.586198548673078
36840,-600,7800,113.82114420294269,30.68649009858441
36840,-600,9200,114.02469012225666,30.555053581464694
37680,-600,8100,114.5425553674829,32.51029162523375
36840,-1200,8100,114.27308846998395,31.02904555364524
36840,-1200,7800,114.36753199658675,31.207956054644324
36840,-600,9800,114.43175530780461,31.350802172078073
36840,-600,8400,114.33199296942057,31.140721532007404
37800,600,10700,112.76673623101695,30.623869665842
37320,600,9200,114.30292149343451,31.084980091640176
36840,-1200,7500,109.63995000253736,30.298967223947923
37440,-600,6600,114.3627384920381,31.19775224108931
