37680,600,9800,110.59943235408221,30.439564611951134
36840,1200,9800,113.15724038139551,30.200850289685054
36840,1200,8400,112.78407514797226,29.994717773350775
36840,-1200,8100,114.45236950091896,31.563156888652113
36960,600,9500,114.37873440285989,31.228628290009578
36840,-600,8100,112.18763054013347,29.661340194072586
36840,-600,9200,112.15728092274797,31.491110840080594
36840,1200,8100,114.16015533741582,30.813648690996185
36840,1200,10400,112.30775926692155,32.175790070904334
36840,-1200,9500,113.71443194869717,29.9551348794375
36840,-1200,9500,114.0173139540506,30.54026243816053
37680,600,10700,114.48587930245061,31.917498376223694
37440,-600,7500,111.48384329162862,30.488299689167846
37800,-600,6900,111.48384329162862,30.488299689167846
37680,600,7500,114.48701817149434,31.929609621211977
37800,600,8100,114.48701817149434,31.929609621211977
36840,-1200,9200,114.49443593080858,32.00832294049996
36600,600,11600,114.5186404086275,32.26438514542407
36840,-600,8100,114.45810290222039,31.62447100633486
36720,-600,10400,114.56442836361003,32.73618415282471
36600,600,6900,114.50201848514718,32.08979796947855
36840,-1200,9200,114.4932418607683,31.99565297380053
37440,-600,9800,114.19782249708973,30.885858249811193
37440,-600,9200,114.07933609423357,30.65924345727576
37680,600,9200,114.0152764411466,30.53653277701503
37680,600,9200,113.84776221670258,30.21395650477376
37440,-600,10100,109.72602053275413,31.430241996620286
