36840,1200,8900,114.47438827002931,31.795194378663034
37560,600,9500,114.28865884677663,30.810213720658368
36960,600,9200,114.43511822042169,31.383345435650476
36840,1200,10100,112.1088388156736,29.616931341024095
37800,600,9200,111.09981192291143,30.509992611443373
36840,1200,10100,114.18062428852868,30.852899906480854
36840,-600,7200,113.92784977501806,30.629476537752325
36840,1200,11600,114.03621759777701,30.677021787423893
36840,-600,8900,113.85363712173762,30.225695108290175
36840,-600,8400,114.04140772269253,30.5869604943266
37680,600,10100,114.51312632914872,32.206231550141574
37680,600,11300,113.06981423391184,30.636589325555242
37800,600,11600,113.06981423391184,30.636589325555242
36840,-1200,6900,111.18820703327363,30.52231765056997
36840,-600,8900,110.9331352246801,30.486825278003863
36840,-600,7800,114.4593819501813,31.63771038947292
36840,-600,8400,114.31760303326904,31.112545514647383
36840,1200,10400,114.4360643850291,31.39567474561465
37440,-600,10400,114.12384405931937,30.74495616566935
37440,-600,10400,114.16024711331121,30.81423839818768
37680,600,11300,111.11541558591493,30.67969063403182
37800,600,11600,111.11541558591493,30.67969063403182
37680,600,10100,112.00297134634177,30.588652873698283
36840,-1200,7500,114.50703455211081,32.139731220071724
37560,600,10400,114.01553931458677,30.537487367965802
36840,-1200,9500,114.4644302652125,32.526681275894845
