36840,1200,8400,112.0265418784851,30.58989527164834
36840,-600,9800,112.535544636736,30.613739880822717
36840,1200,11000,112.80284075488724,30.62543080527644
37680,600,9800,110.72490520747324,30.457419133372934
36960,600,10100,114.45995239870706,31.64311538753199
36840,-1200,8100,114.46206844054363,31.66480110858865
36840,1200,9500,114.43260367221907,31.35649730977112
36840,-600,7500,114.45174097158548,31.557912460434014
36840,-1200,6900,114.28475128264621,31.050595101974817
36840,-600,9800,113.74919527990983,30.681959642665802
37320,600,9500,114.51643870686664,32.24121722899852
36960,600,9500,114.25083983173786,30.98644207859149
37800,600,9500,113.825351773834,30.57323874351067
37800,-600,9500,113.43346395201013,30.35535252151167
36840,1200,9200,114.40972477657947,31.286680612896923
37680,600,10400,112.2068266547737,30.598556155138787
36840,-600,7500,111.2327535769619,30.528464400697434
36840,-600,8100,114.39220391331807,31.254569257124594
36720,600,9800,114.50416700178786,32.11148419232355
36840,-1200,8900,109.53484123214693,31.859142001047193
37680,600,8100,110.95172742387106,30.732463199372322
