36840,-1200,8100,114.47439283596063,31.79521421582981
37560,600,8900,114.35764277958002,30.832405168276416
36840,1200,11900,114.46159049272967,31.66093684390496
36840,1200,11600,114.43064618915025,31.341513347459138
36840,-1200,8100,112.74675306313145,29.97389581272999
36840,-600,7500,114.16356549510569,30.82035612831988
37680,600,10100,113.74834346949227,30.530590386460933
36840,1200,10400,113.88288809053272,30.69087740838544
36840,-600,9800,114.31984436283517,31.116487584909287
37680,600,8900,114.56563521259527,32.748974729589655
36840,-600,7200,114.27573545698644,31.033289065273753
36840,-600,10400,114.32000356298794,31.117577528229376
36840,-600,7200,114.05783526263554,30.618018092887837
37680,600,10700,112.89732103581117,30.629436671712202
36840,1200,8400,114.43647396385457,31.399937535043485
36840,-600,7500,110.83438079095838,30.472928967680314
36840,-1200,6900,110.37097297373556,30.406722391543678
36840,1200,11000,114.45244280579955,31.565839366107962
36840,1200,11300,114.50665198759165,32.140835177483375
37560,600,11600,114.15715991701109,30.808245833187723
37800,-600,10100,111.70048320252785,30.573506147984496
38280,-600,9500,111.70048320252785,30.573506147984496
