36600,600,9200,113.3702561667312,30.31982944234376
36840,1200,10700,114.46625640568526,31.70873319891781
36840,1200,10400,113.13927399059824,30.639428512132792
36840,-600,7500,114.44606536904146,31.498794740232675
36840,-1200,6900,114.29796580924526,31.07583111722301
36840,1200,11600,114.13462568187212,30.76487275568105
36840,-1200,8900,114.271843604642,31.026139046190767
37680,600,11300,113.66262752044595,30.48302715055308
36840,-600,7500,111.59748642992554,29.337625966653306
36840,1200,8100,114.37975438279584,31.230563339168043
36840,1200,9800,113.94288290281487,30.397623643542985
36840,1200,9800,114.36359213611986,31.199498315006792
36840,-1200,7200,114.13958691843993,30.774768498217995
36840,-1200,7500,114.45488162589683,31.591098044564752
37440,-600,9200,113.92987157197885,30.372347145955082
37560,600,9200,113.67421858414546,29.702131195105302
36840,-600,7500,109.63971618855568,30.298732282350368
36840,-1200,9500,109.55732021224111,33.16381723991159
