256,36900,[False],114.13442696112062,30.76473248297225,0,32.06765174865723,,,,
256,37230,[True],114.14989684673351,30.773176049910177,1,19.479759693145752,1,,,"[ALTCMD: <TIME:36870, DELTA:-600.00,TARGET:7500.00>]",,B5166
