55,36420,[False],114.0999728465808,30.698814771707646,2,12.542340278625488,1,1,,,"[ALTCMD: <TIME:36060, DELTA:-600.00,TARGET:8100.00>]","[ALTCMD: <TIME:36060, DELTA:-600.00,TARGET:8100.00>]",B5405,B5405
55,37020,[False],114.12413938072334,30.744821844495227,0,38.546273708343506,,,,
