14,36600,[False],114.098444192827,30.695832403443458,0,22.81211018562317,,,,
14,36750,[False],114.11387375603493,30.725148136074004,2,15.563158750534058,1,1,,,"[ALTCMD: <TIME:36390, DELTA:-600.00,TARGET:8100.00>]","[ALTCMD: <TIME:36390, DELTA:-600.00,TARGET:8100.00>]",B6501,B6501
14,36930,[False],114.12299367227942,30.74264800989669,2,16.5946307182312,28,28,,,"[ALTCMD: <TIME:36610, DELTA:600.00,TARGET:9200.00>]","[ALTCMD: <TIME:36610, DELTA:600.00,TARGET:9200.00>]",B5345,B5345
14,37140,[False],114.10378703440794,30.70615359419916,1,18.916381359100342,1,,,"[ALTCMD: <TIME:36780, DELTA:-600.00,TARGET:10100.00>]",,B1980
14,37740,[True],111.58699053508285,30.567343541399325,1,24.61692476272583,1,,,"[ALTCMD: <TIME:37380, DELTA:-600.00,TARGET:9500.00>]",,B7639
