212,37110,[True],113.09067778096403,30.16419666820746,1,27.517725944519043,1,,,"[ALTCMD: <TIME:36750, DELTA:-600.00,TARGET:9500.00>]",,B6635
212,37410,[False],114.13876583127406,30.77284667693769,2,23.303364515304565,1,1,,,"[ALTCMD: <TIME:37050, DELTA:-600.00,TARGET:9800.00>]","[ALTCMD: <TIME:37050, DELTA:-600.00,TARGET:9800.00>]",B3166,B3166
