50,36720,[True],114.04701946429793,30.67426902256108,2,26.440594911575317,1,1,,,"[ALTCMD: <TIME:36360, DELTA:-600.00,TARGET:7800.00>]","[ALTCMD: <TIME:36360, DELTA:-600.00,TARGET:8400.00>]",B8543,B1001
50,37650,[False],114.14312190735049,30.75856904247616,1,37.953011989593506,1,,,"[ALTCMD: <TIME:37290, DELTA:-600.00,TARGET:6300.00>]",,B6796
