269,36720,[False],114.09490573395972,30.689149419267476,2,22.251202821731567,1,1,,,"[ALTCMD: <TIME:36360, DELTA:-600.00,TARGET:7800.00>]","[ALTCMD: <TIME:36360, DELTA:-600.00,TARGET:7800.00>]",B5166,B5166
269,37110,[True],113.8000052783931,30.559238622192538,1,20.572080612182617,1,,,"[ALTCMD: <TIME:36750, DELTA:-600.00,TARGET:10400.00>]",,B6795
