213,36690,[True],114.02446429831149,30.681268556108858,2,28.229410648345947,1,1,,,"[ALTCMD: <TIME:36330, DELTA:-600.00,TARGET:7800.00>]","[ALTCMD: <TIME:36330, DELTA:-600.00,TARGET:8400.00>]",ACFT#180,B1001
213,36870,[True],114.12682802412294,30.750580639614405,1,13.645468473434448,1,,,"[ALTCMD: <TIME:36510, DELTA:-600.00,TARGET:8400.00>]",,B5956
213,36900,[False],114.10342364654912,30.705721138675077,0,20.183905363082886,,,,
