18,36540,[False],114.12753625705307,30.751320669406958,2,14.624922752380371,1,1,,,"[ALTCMD: <TIME:36180, DELTA:-600.00,TARGET:9500.00>]","[ALTCMD: <TIME:36180, DELTA:-600.00,TARGET:9500.00>]",B1405,B1405
18,36990,[False],114.07085732747298,30.67717318241477,2,23.217981100082397,1,1,,,"[ALTCMD: <TIME:36630, DELTA:-600.00,TARGET:9800.00>]","[ALTCMD: <TIME:36630, DELTA:-600.00,TARGET:9800.00>]",B6918,B6918
