186,36630,[False],114.10639550036538,30.711219628946093,0,24.219624757766724,,,,
186,36990,[True],114.11649605345046,30.73034261249982,1,18.663661003112793,1,,,"[ALTCMD: <TIME:36630, DELTA:-600.00,TARGET:7500.00>]",,B5562
