16,37110,[True],113.44999419921689,30.364435701091857,1,26.06668448448181,1,,,"[ALTCMD: <TIME:36750, DELTA:-600.00,TARGET:6900.00>]",,B1443
16,37380,[True],114.14936421791867,30.792897558460623,2,27.997010707855225,1,1,,,"[ALTCMD: <TIME:37020, DELTA:-600.00,TARGET:9200.00>]","[ALTCMD: <TIME:37020, DELTA:-600.00,TARGET:10100.00>]",B2739,B3173
