156,37050,[True],114.14004151834962,30.77538993353891,1,26.013742923736572,1,,,"[ALTCMD: <TIME:36690, DELTA:-600.00,TARGET:6600.00>]",,B6786
156,37200,[False],114.09114843173907,30.681893489336243,2,18.57028579711914,1,1,,,"[ALTCMD: <TIME:36840, DELTA:-600.00,TARGET:10400.00>]","[ALTCMD: <TIME:36840, DELTA:-600.00,TARGET:10400.00>]",B1572,B1572
