112,36870,[False],114.12387193708743,30.744520959338626,0,28.550843954086304,,,,
112,37380,[True],114.14093797347445,30.776924422861136,1,22.77821946144104,1,,,"[ALTCMD: <TIME:37020, DELTA:-600.00,TARGET:8400.00>]",,B5957
112,37590,[True],114.09415058045538,30.721821581059416,1,15.203725337982178,1,,,"[ALTCMD: <TIME:37230, DELTA:-600.00,TARGET:9200.00>]",,B6018
