120,36390,[True],112.12312457760734,29.624963074332378,1,9.144859790802002,1,,,"[ALTCMD: <TIME:36030, DELTA:-600.00,TARGET:8100.00>]",,B6832
120,36930,[True],114.09788535154323,30.70969383750552,2,34.31931757926941,40,1,,,"[ALTCMD: <TIME:36630, DELTA:-600.00,TARGET:7800.00>]","[ALTCMD: <TIME:36570, DELTA:-600.00,TARGET:8400.00>]",B6472,B6501
