82,36450,[True],114.10170401153852,30.701953608552248,1,9.807799816131592,1,,,"[ALTCMD: <TIME:36090, DELTA:-600.00,TARGET:9500.00>]",,B6317
82,37020,[False],114.1370349032623,30.769795285350988,2,39.197340965270996,1,1,,,"[ALTCMD: <TIME:36660, DELTA:-600.00,TARGET:8100.00>]","[ALTCMD: <TIME:36660, DELTA:-600.00,TARGET:8400.00>]",B5591,B5495
