191,36930,[False],113.37065164633286,30.65582582028936,0,30.399280309677124,,,,
191,37350,[True],114.11705669182638,30.73149341251966,1,25.7940833568573,1,,,"[ALTCMD: <TIME:36990, DELTA:-600.00,TARGET:7200.00>]",,B5489
